cla_id,cla_Name,mes_sub_id,mes_sub_name,exam_number,exam_numname,exam_type,exam_sdate,mes_TestID,sum_Student,avg_Score,max_Score,min_Score
905,白-高二(05),1,语文,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141258,42,13.857142857142858,15.0,7.0
905,白-高二(05),1,语文,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142773,42,77.54761904761905,92.0,64.0
905,白-高二(05),1,语文,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143076,42,13.119047619047619,15.0,7.0
905,白-高二(05),1,语文,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143597,42,105.23809523809524,124.0,93.0
905,白-高二(05),1,语文,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145132,42,78.28571428571429,94.0,59.0
905,白-高二(05),1,语文,304,2018-1学期期中考试,2,2018/11/5 0:00,145865,42,12.428571428571429,15.0,4.0
905,白-高二(05),1,语文,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146923,42,68.4047619047619,81.0,53.0
905,白-高二(05),2,数学,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136025,42,13.452380952380953,15.0,4.0
905,白-高二(05),2,数学,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137116,42,79.47619047619048,96.0,55.0
905,白-高二(05),2,数学,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138000,42,79.97619047619048,99.0,58.0
905,白-高二(05),2,数学,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139080,42,15.0,15.0,15.0
905,白-高二(05),2,数学,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139644,42,15.0,15.0,15.0
905,白-高二(05),2,数学,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140209,42,100.69047619047619,137.0,68.0
905,白-高二(05),2,数学,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140758,42,80.0952380952381,95.0,68.0
905,白-高二(05),2,数学,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141246,42,14.976190476190476,15.0,14.0
905,白-高二(05),2,数学,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142761,42,73.52380952380952,97.0,47.0
905,白-高二(05),2,数学,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143064,42,14.952380952380953,15.0,13.0
905,白-高二(05),2,数学,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143585,42,98.88095238095238,137.0,61.0
905,白-高二(05),2,数学,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145119,42,78.85714285714286,95.0,62.0
905,白-高二(05),2,数学,304,2018-1学期期中考试,2,2018/11/5 0:00,145852,42,14.928571428571429,15.0,12.0
905,白-高二(05),2,数学,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146910,42,72.76190476190476,94.0,53.0
905,白-高二(05),3,英语,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136026,42,14.761904761904763,15.0,5.0
905,白-高二(05),3,英语,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137103,42,98.25,113.0,74.0
905,白-高二(05),3,英语,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137987,42,77.26190476190476,92.0,47.0
905,白-高二(05),3,英语,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139067,42,13.285714285714286,15.0,11.0
905,白-高二(05),3,英语,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139631,42,13.666666666666666,15.0,10.0
905,白-高二(05),3,英语,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140196,42,121.92857142857143,132.5,103.0
905,白-高二(05),3,英语,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140745,42,79.9047619047619,91.0,58.0
905,白-高二(05),3,英语,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141233,42,13.857142857142858,15.0,10.0
905,白-高二(05),3,英语,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142748,42,77.66666666666667,90.0,56.0
905,白-高二(05),3,英语,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143051,42,13.928571428571429,15.0,10.0
905,白-高二(05),3,英语,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143572,42,112.10714285714286,129.0,93.0
905,白-高二(05),3,英语,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145106,42,78.83333333333333,91.0,61.0
905,白-高二(05),3,英语,304,2018-1学期期中考试,2,2018/11/5 0:00,145839,42,14.095238095238095,15.0,8.0
905,白-高二(05),3,英语,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146897,42,76.6547619047619,92.0,47.5
905,白-高二(05),4,物理,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136027,42,14.261904761904763,15.0,8.0
905,白-高二(05),4,物理,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137090,42,62.23809523809524,70.0,43.0
905,白-高二(05),4,物理,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137974,42,82.45238095238095,97.0,48.0
905,白-高二(05),4,物理,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139054,42,10.214285714285714,12.0,8.0
905,白-高二(05),4,物理,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139618,42,17.761904761904763,18.0,16.0
905,白-高二(05),4,物理,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140183,42,59.142857142857146,87.0,36.0
905,白-高二(05),4,物理,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140733,42,78.95238095238095,94.0,61.0
905,白-高二(05),4,物理,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141221,42,13.142857142857142,15.0,11.0
905,白-高二(05),4,物理,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143039,42,75.07142857142857,99.0,42.0
905,白-高二(05),4,物理,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143560,33,70.57575757575758,90.0,50.0
905,白-高二(05),4,物理,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145093,33,78.54545454545455,92.0,61.0
905,白-高二(05),4,物理,304,2018-1学期期中考试,2,2018/11/5 0:00,145826,33,13.757575757575758,15.0,9.0
905,白-高二(05),5,化学,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136028,32,74.625,94.0,57.0
905,白-高二(05),5,化学,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137077,42,39.45238095238095,49.0,28.0
905,白-高二(05),5,化学,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137961,42,72.80952380952381,99.0,50.0
905,白-高二(05),5,化学,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139041,42,13.357142857142858,15.0,11.0
905,白-高二(05),5,化学,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139605,42,12.595238095238095,14.0,11.0
905,白-高二(05),5,化学,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140170,42,75.26190476190476,95.0,46.0
905,白-高二(05),5,化学,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140721,42,78.69047619047619,94.0,61.0
905,白-高二(05),5,化学,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141209,42,14.952380952380953,15.0,13.0
905,白-高二(05),5,化学,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143027,42,66.04761904761905,93.0,43.0
905,白-高二(05),5,化学,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143548,37,70.08108108108108,95.0,34.0
905,白-高二(05),5,化学,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145080,37,79.21621621621621,93.0,62.0
905,白-高二(05),5,化学,304,2018-1学期期中考试,2,2018/11/5 0:00,145813,36,14.916666666666666,15.0,12.0
905,白-高二(05),6,生物,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136029,37,65.94594594594595,92.0,39.0
905,白-高二(05),6,生物,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137064,42,25.214285714285715,30.0,18.0
905,白-高二(05),6,生物,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137948,42,83.0952380952381,97.0,58.0
905,白-高二(05),6,生物,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139028,42,13.261904761904763,15.0,12.0
905,白-高二(05),6,生物,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139592,42,13.19047619047619,14.0,11.0
905,白-高二(05),6,生物,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140157,42,76.28571428571429,91.0,60.0
905,白-高二(05),6,生物,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140709,42,80.47619047619048,92.0,65.0
905,白-高二(05),6,生物,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141197,42,14.738095238095237,15.0,11.0
905,白-高二(05),6,生物,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142712,42,71.19047619047619,91.0,47.0
905,白-高二(05),6,生物,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143015,42,13.904761904761905,15.0,12.0
905,白-高二(05),6,生物,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143536,42,60.92857142857143,83.0,35.0
905,白-高二(05),6,生物,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145067,42,79.80952380952381,93.0,65.0
905,白-高二(05),6,生物,304,2018-1学期期中考试,2,2018/11/5 0:00,145800,42,14.785714285714286,15.0,13.0
905,白-高二(05),6,生物,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146858,42,80.02380952380952,95.0,50.0
905,白-高二(05),7,历史,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136030,42,13.285714285714286,15.0,10.0
905,白-高二(05),7,历史,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137051,42,29.357142857142858,39.0,16.0
905,白-高二(05),7,历史,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137935,42,77.0952380952381,94.0,52.0
905,白-高二(05),7,历史,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139015,42,13.904761904761905,15.0,12.0
905,白-高二(05),7,历史,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139579,42,13.785714285714286,15.0,8.0
905,白-高二(05),7,历史,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140144,42,68.69047619047619,86.0,51.0
905,白-高二(05),7,历史,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140697,42,80.92857142857143,94.0,64.0
905,白-高二(05),7,历史,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141185,42,14.642857142857142,15.0,10.0
905,白-高二(05),7,历史,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143003,42,64.35714285714286,90.0,39.0
905,白-高二(05),7,历史,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143524,5,75.8,89.0,70.0
905,白-高二(05),7,历史,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145054,5,78.4,87.0,71.0
905,白-高二(05),7,历史,304,2018-1学期期中考试,2,2018/11/5 0:00,145787,5,13.6,15.0,13.0
905,白-高二(05),8,地理,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136031,5,61.6,76.0,40.0
905,白-高二(05),8,地理,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137038,42,31.0,37.0,22.0
905,白-高二(05),8,地理,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137922,42,76.97619047619048,91.0,56.0
905,白-高二(05),8,地理,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139002,42,15.0,15.0,15.0
905,白-高二(05),8,地理,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139566,42,15.0,15.0,15.0
905,白-高二(05),8,地理,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140131,42,80.80952380952381,95.0,56.0
905,白-高二(05),8,地理,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140685,42,82.42857142857143,98.0,61.0
905,白-高二(05),8,地理,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141173,42,15.0,15.0,15.0
905,白-高二(05),8,地理,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,142991,42,75.14285714285714,91.0,57.0
905,白-高二(05),8,地理,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143512,25,58.8,75.0,46.0
905,白-高二(05),8,地理,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145041,24,81.625,96.0,69.0
905,白-高二(05),8,地理,304,2018-1学期期中考试,2,2018/11/5 0:00,145774,24,14.916666666666666,15.0,13.0
905,白-高二(05),9,体育,286,2017-1学期考察科目总评,5,2018/1/11 0:00,138273,24,66.66666666666667,84.0,52.0
905,白-高二(05),9,体育,293,2017-2学期考察科成绩,18,2018/5/1 0:00,142269,41,81.26829268292683,95.0,63.0
905,白-高二(05),11,音乐,286,2017-1学期考察科目总评,5,2018/1/11 0:00,138260,41,81.95121951219512,97.0,67.0
905,白-高二(05),17,政治,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136032,84,84.77380952380952,92.0,53.0
905,白-高二(05),17,政治,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,136986,42,33.857142857142854,39.0,28.0
905,白-高二(05),17,政治,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137870,42,68.66666666666667,87.0,48.0
905,白-高二(05),17,政治,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,138950,42,14.952380952380953,15.0,14.0
905,白-高二(05),17,政治,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139514,42,14.595238095238095,15.0,11.0
905,白-高二(05),17,政治,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140079,42,63.357142857142854,82.0,40.0
905,白-高二(05),17,政治,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140637,42,82.02380952380952,96.0,68.0
905,白-高二(05),17,政治,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141125,42,14.571428571428571,15.0,11.0
905,白-高二(05),17,政治,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142640,42,64.76190476190476,87.0,33.0
905,白-高二(05),17,政治,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,142943,42,10.69047619047619,13.0,8.0
905,白-高二(05),17,政治,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143464,42,69.04761904761905,86.0,56.0
905,白-高二(05),17,政治,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144989,42,79.02380952380952,93.0,64.0
905,白-高二(05),17,政治,304,2018-1学期期中考试,2,2018/11/5 0:00,145722,42,11.823809523809526,15.0,1.0
905,白-高二(05),17,政治,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146780,42,65.11904761904762,87.0,40.0
905,白-高二(05),59,技术,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,144976,42,10.904761904761905,13.0,9.0
905,白-高二(05),59,技术,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146767,42,13.104761904761906,14.6,7.0
905,白-高二(05),,,306,2018-1考查课总评,18,2019/1/3 0:00,147366,140,14.055714285714288,15.0,5.1
905,白-高二(05),,,307,2018-1学期期末考试,3,2019/1/22 0:00,148169,42,84.80952380952381,99.0,68.0
906,白-高二(06),1,语文,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136024,291,79.92096219931271,135.5,28.0
906,白-高二(06),1,语文,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137130,43,61.30232558139535,76.0,43.0
906,白-高二(06),1,语文,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138014,45,77.82222222222222,89.0,62.0
906,白-高二(06),1,语文,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139094,45,14.466666666666667,15.0,11.0
906,白-高二(06),1,语文,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139658,45,13.733333333333333,15.0,12.0
906,白-高二(06),1,语文,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140223,45,97.02222222222223,116.0,78.0
906,白-高二(06),1,语文,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140771,45,81.91111111111111,93.0,67.0
906,白-高二(06),1,语文,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141259,45,13.355555555555556,15.0,10.0
906,白-高二(06),1,语文,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142774,45,78.57777777777778,91.0,64.0
906,白-高二(06),1,语文,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143077,45,13.2,15.0,11.0
906,白-高二(06),1,语文,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143598,45,105.2,124.0,88.0
906,白-高二(06),1,语文,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145133,45,78.13333333333334,90.0,61.0
906,白-高二(06),1,语文,304,2018-1学期期中考试,2,2018/11/5 0:00,145866,45,13.088888888888889,15.0,9.0
906,白-高二(06),1,语文,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146924,45,68.53333333333333,82.0,56.0
906,白-高二(06),2,数学,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136025,45,13.8,15.0,12.0
906,白-高二(06),2,数学,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137117,43,79.3953488372093,96.0,62.0
906,白-高二(06),2,数学,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138001,45,81.28888888888889,97.0,51.0
906,白-高二(06),2,数学,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139081,45,15.0,15.0,15.0
906,白-高二(06),2,数学,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139645,45,15.0,15.0,15.0
906,白-高二(06),2,数学,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140210,45,101.28888888888889,134.0,45.0
906,白-高二(06),2,数学,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140759,45,80.68888888888888,94.0,55.0
906,白-高二(06),2,数学,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141247,45,14.933333333333334,15.0,14.0
906,白-高二(06),2,数学,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142762,45,75.33333333333333,92.0,47.0
906,白-高二(06),2,数学,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143065,45,15.0,15.0,15.0
906,白-高二(06),2,数学,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143586,45,102.04444444444445,129.0,47.0
906,白-高二(06),2,数学,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145120,45,80.4,94.0,55.0
906,白-高二(06),2,数学,304,2018-1学期期中考试,2,2018/11/5 0:00,145853,45,14.866666666666667,15.0,12.0
906,白-高二(06),2,数学,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146911,45,72.17777777777778,91.0,32.0
906,白-高二(06),3,英语,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136026,45,14.822222222222223,15.0,11.0
906,白-高二(06),3,英语,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137104,42,98.1547619047619,110.5,80.5
906,白-高二(06),3,英语,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137988,45,78.31111111111112,95.0,60.0
906,白-高二(06),3,英语,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139068,45,13.466666666666667,15.0,11.0
906,白-高二(06),3,英语,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139632,45,13.777777777777779,15.0,10.0
906,白-高二(06),3,英语,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140197,45,122.4,132.5,104.0
906,白-高二(06),3,英语,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140746,45,80.8,91.0,68.0
906,白-高二(06),3,英语,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141234,45,13.955555555555556,15.0,12.0
906,白-高二(06),3,英语,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142749,45,79.53333333333333,95.0,67.0
906,白-高二(06),3,英语,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143052,45,14.422222222222222,15.0,12.0
906,白-高二(06),3,英语,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143573,45,113.25555555555556,125.5,88.5
906,白-高二(06),3,英语,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145107,45,80.55555555555556,91.0,66.0
906,白-高二(06),3,英语,304,2018-1学期期中考试,2,2018/11/5 0:00,145840,45,13.466666666666667,15.0,12.0
906,白-高二(06),3,英语,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146898,45,78.84444444444445,93.5,56.5
906,白-高二(06),4,物理,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136027,45,14.444444444444445,15.0,13.0
906,白-高二(06),4,物理,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137091,43,63.41860465116279,70.0,43.0
906,白-高二(06),4,物理,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137975,45,82.73333333333333,97.0,37.0
906,白-高二(06),4,物理,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139055,45,10.11111111111111,11.0,8.0
906,白-高二(06),4,物理,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139619,45,18.0,18.0,18.0
906,白-高二(06),4,物理,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140184,45,55.355555555555554,76.0,10.0
906,白-高二(06),4,物理,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140734,45,77.66666666666667,89.0,47.0
906,白-高二(06),4,物理,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141222,45,13.28888888888889,15.0,11.0
906,白-高二(06),4,物理,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143040,45,75.44444444444444,94.0,42.0
906,白-高二(06),4,物理,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143561,23,74.21739130434783,92.0,61.0
906,白-高二(06),4,物理,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145094,23,80.82608695652173,93.0,66.0
906,白-高二(06),4,物理,304,2018-1学期期中考试,2,2018/11/5 0:00,145827,22,14.045454545454545,15.0,12.0
906,白-高二(06),5,化学,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136028,22,80.27272727272727,94.0,60.0
906,白-高二(06),5,化学,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137078,43,38.83720930232558,49.0,25.0
906,白-高二(06),5,化学,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137962,45,69.5111111111111,90.0,36.0
906,白-高二(06),5,化学,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139042,45,13.533333333333333,14.0,12.0
906,白-高二(06),5,化学,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139606,45,12.755555555555556,14.0,11.0
906,白-高二(06),5,化学,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140171,45,73.64444444444445,95.0,39.0
906,白-高二(06),5,化学,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140722,45,77.5111111111111,88.0,54.0
906,白-高二(06),5,化学,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141210,45,14.977777777777778,15.0,14.0
906,白-高二(06),5,化学,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143028,45,66.4888888888889,94.0,39.0
906,白-高二(06),5,化学,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143549,34,66.94117647058823,83.0,45.0
906,白-高二(06),5,化学,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145081,34,77.55882352941177,91.0,66.0
906,白-高二(06),5,化学,304,2018-1学期期中考试,2,2018/11/5 0:00,145814,32,14.71875,15.0,13.0
906,白-高二(06),6,生物,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136029,32,65.625,86.0,42.0
906,白-高二(06),6,生物,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137065,43,25.74418604651163,30.0,19.0
906,白-高二(06),6,生物,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137949,45,78.35555555555555,97.0,45.0
906,白-高二(06),6,生物,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139029,45,13.177777777777777,15.0,11.0
906,白-高二(06),6,生物,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139593,45,13.622222222222222,15.0,12.0
906,白-高二(06),6,生物,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140158,45,73.66666666666667,90.0,55.0
906,白-高二(06),6,生物,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140710,45,78.11111111111111,93.0,59.0
906,白-高二(06),6,生物,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141198,45,14.911111111111111,15.0,13.0
906,白-高二(06),6,生物,297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142713,45,69.37777777777778,87.0,47.0
906,白-高二(06),6,生物,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143016,45,13.466666666666667,15.0,11.0
906,白-高二(06),6,生物,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143537,45,58.31111111111111,86.0,27.0
906,白-高二(06),6,生物,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145068,45,78.13333333333334,94.0,58.0
906,白-高二(06),6,生物,304,2018-1学期期中考试,2,2018/11/5 0:00,145801,45,15.0,15.0,15.0
906,白-高二(06),6,生物,305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146859,45,78.88888888888889,93.0,57.0
906,白-高二(06),7,历史,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136030,45,13.02,15.0,9.4
906,白-高二(06),7,历史,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137052,43,27.790697674418606,36.0,14.0
906,白-高二(06),7,历史,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137936,45,76.42222222222222,92.0,49.0
906,白-高二(06),7,历史,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139016,45,14.822222222222223,15.0,13.0
906,白-高二(06),7,历史,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139580,45,14.777777777777779,15.0,13.0
906,白-高二(06),7,历史,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140145,45,66.91111111111111,84.0,41.0
906,白-高二(06),7,历史,291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140698,45,81.91111111111111,93.0,63.0
906,白-高二(06),7,历史,292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141186,45,15.0,15.0,15.0
906,白-高二(06),7,历史,298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143004,45,64.95555555555555,86.0,44.0
906,白-高二(06),7,历史,299,2017学年第二学期期末总评,5,2018/7/1 0:00,143525,12,69.66666666666667,90.0,46.0
906,白-高二(06),7,历史,303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145055,13,78.15384615384616,90.0,64.0
906,白-高二(06),7,历史,304,2018-1学期期中考试,2,2018/11/5 0:00,145788,11,13.272727272727273,15.0,11.0
906,白-高二(06),8,地理,281,2016学年第二学期新高一摸底考,8,2017/7/5 0:00,136031,11,69.81818181818181,94.0,46.0
906,白-高二(06),8,地理,284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137039,43,29.302325581395348,36.0,21.0
906,白-高二(06),8,地理,285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,137923,45,73.11111111111111,86.0,53.0
906,白-高二(06),8,地理,287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139003,45,15.0,15.0,15.0
906,白-高二(06),8,地理,288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139567,45,15.0,15.0,15.0
906,白-高二(06),8,地理,289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140132,45,76.37777777777778,95.0,52.0
